,horodatage_local,poste,heure,jour,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien
873,2024-05-01 14:00:00+00:00,B,10,1,5,4,8.899999619,78,2.0,0.0,197.0,0.5,-0.866025404,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,36,252,0,43.02166743,72.45299757,51.086169535660666,9.100000381,0.0,331.2400277368005,11924.64099852482,662.480055473601
874,2024-05-01 18:00:00+00:00,A,14,1,5,4,13.0,76,0.800000012,0.0,234.0,-0.5,-0.866025404,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,52,306,0,52.46505413,121.617151,71.14823726884599,5.0,0.0,100.0,5200.0,80.0000012
875,2024-05-01 20:00:00+00:00,B,16,1,5,4,14.10000038,71,2.0,0.0,633.0,-0.866025404,-0.5,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,36,252,0,46.75327272,43.02166743,58.083409597126305,3.899999619999999,0.0,60.83998814400055,2190.2395731840197,121.6799762880011
876,2024-05-01 21:00:00+00:00,B,17,1,5,4,14.80000019,69,1.600000024,0.0,419.0,-0.965925826,-0.258819045,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,36,252,0,61.99989047,46.75327272,62.74915892834711,3.1999998099999996,0.0,40.95999513600013,1474.5598248960048,65.53599320064009
877,2024-05-01 22:00:00+00:00,A,18,1,5,4,14.80000019,73,2.0,0.0,153.0,-1.0,-1.84e-16,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,51,301,0,74.85852126,52.46505413,74.21241456280684,3.1999998099999996,0.0,40.95999513600013,2088.959751936007,81.91999027200026
878,2024-05-02 00:00:00+00:00,A,20,1,5,4,13.30000019,78,1.200000048,0.0,0.0,-0.866025404,0.5,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,51,301,0,103.6061489,74.85852126,78.3902869701207,4.69999981,0.0,88.35999285600013,4506.3596356560065,106.03199566847981
879,2024-05-02 02:00:00+00:00,B,22,1,5,4,12.60000038,91,1.200000048,0.0,0.0,-0.5,0.866025404,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,36,252,0,47.52810781,61.99989047,61.520193856420754,5.399999619999999,0.0,116.63998358400053,4199.039409024019,139.96798589951985
881,2024-05-02 03:00:00+00:00,B,23,1,5,4,11.89999962,93,1.200000048,0.0,0.0,-0.258819045,0.965925826,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,36,252,0,43.97065273,47.52810781,59.498106803822864,6.100000380000001,0.0,148.84001854400063,5358.240667584023,178.60802939712164
880,2024-05-02 03:00:00+00:00,A,23,1,5,4,11.89999962,93,1.200000048,0.0,0.0,-0.258819045,0.965925826,0.5,-0.866025404,-0.433883739,-0.900968868,0,0,51,301,0,42.45801719,103.6061489,78.8315615738491,6.100000380000001,0.0,148.84001854400063,7590.840945744032,178.60802939712164
882,2024-05-02 05:00:00+00:00,A,1,2,5,5,11.5,93,2.0,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,50,286,0,20.87534652,42.45801719,77.2191728534928,6.5,0.0,169.0,8450.0,338.0
883,2024-05-02 05:00:00+00:00,B,1,2,5,5,11.5,93,2.0,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,252,0,27.46702658,43.97065273,59.7556147998703,6.5,0.0,169.0,6084.0,338.0
884,2024-05-02 06:00:00+00:00,B,2,2,5,5,11.10000038,93,2.0,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,252,0,33.38321751,27.46702658,59.05552611023644,6.899999619999999,0.0,190.43997902400054,6855.839244864019,380.8799580480011
886,2024-05-02 07:00:00+00:00,A,3,2,5,5,10.69999981,95,2.799999952,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,50,286,0,19.8522806,20.87534652,84.06218190162049,7.30000019,0.0,213.16001109600018,10658.000554800008,596.84802083712
885,2024-05-02 07:00:00+00:00,B,3,2,5,5,10.69999981,95,2.799999952,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,252,0,32.7197462,33.38321751,56.25796888485093,7.30000019,0.0,213.16001109600018,7673.760399456007,596.84802083712
887,2024-05-02 08:00:00+00:00,B,4,2,5,5,10.69999981,95,2.799999952,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,252,0,25.12760292,32.7197462,53.71284181507898,7.30000019,0.0,213.16001109600018,7673.760399456007,596.84802083712
888,2024-05-02 10:00:00+00:00,B,6,2,5,5,9.600000381,98,2.400000095,0.0,36.0,1.0,6.12e-17,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,252,0,47.77106939,25.12760292,51.5530690834598,8.399999619,0.0,282.2399743968006,10160.639078284823,677.3759653651191
889,2024-05-02 11:00:00+00:00,B,7,2,5,5,8.5,95,4.0,0.0,149.0,0.965925826,-0.258819045,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,252,0,59.27719212,47.77106939,51.09816153662072,9.5,0.0,361.0,12996.0,1444.0
890,2024-05-02 11:00:00+00:00,A,7,2,5,5,8.5,95,4.0,0.0,149.0,0.965925826,-0.258819045,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,50,286,0,82.31497376,19.8522806,84.9547903520644,9.5,0.0,361.0,18050.0,1444.0
891,2024-05-02 12:00:00+00:00,B,8,2,5,5,7.800000191,98,4.0,0.0,138.0,0.866025404,-0.5,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,36,252,0,56.11742884,59.27719212,50.6997309878045,10.199999809000001,0.0,416.15998441440024,14981.759438918409,1664.639937657601
892,2024-05-02 16:00:00+00:00,B,12,2,5,5,9.300000191,95,3.599999905,0.0,191.0,1.22e-16,-1.0,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,35,247,0,45.39646561,56.11742884,48.834295429041184,8.699999809,0.0,302.7599867064001,10596.599534724004,1089.9359233808416
893,2024-05-02 18:00:00+00:00,B,14,2,5,5,10.39999962,88,3.599999905,0.0,502.0,-0.5,-0.866025404,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,35,247,0,43.47859106,45.39646561,46.949680342012755,7.600000380000001,0.0,231.04002310400062,8086.400808640022,831.7440612256
894,2024-05-02 19:00:00+00:00,B,15,2,5,5,11.10000038,86,3.200000048,0.0,375.0,-0.707106781,-0.707106781,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,35,247,0,47.01394563,43.47859106,44.99481573712622,6.899999619999999,0.0,190.43997902400054,6665.399265840018,609.4079420179207
895,2024-05-02 20:00:00+00:00,B,16,2,5,5,11.89999962,82,3.200000048,0.0,488.0,-0.866025404,-0.5,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,35,247,0,54.87575605,47.01394563,43.052300202391635,6.100000380000001,0.0,148.84001854400063,5209.400649040022,476.2880664851229
896,2024-05-02 21:00:00+00:00,B,17,2,5,5,11.89999962,80,3.599999905,0.0,373.0,-0.965925826,-0.258819045,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,35,247,0,48.81327054,54.87575605,38.92428000007256,6.100000380000001,0.0,148.84001854400063,5209.400649040022,535.8240526186005
897,2024-05-02 23:00:00+00:00,A,19,2,5,5,11.89999962,82,2.0,0.0,118.0,-0.965925826,0.258819045,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,64.72145885,82.31497376,74.77160555457344,6.100000380000001,0.0,148.84001854400063,7590.840945744032,297.68003708800126
898,2024-05-03 00:00:00+00:00,A,20,2,5,5,11.5,80,2.0,0.0,0.0,-0.866025404,0.5,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,79.63855912,64.72145885,73.32745355428821,6.5,0.0,169.0,8619.0,338.0
899,2024-05-03 02:00:00+00:00,A,22,2,5,5,10.69999981,84,2.0,0.0,0.0,-0.5,0.866025404,0.5,-0.866025404,-0.974927912,-0.222520934,0,0,51,301,0,70.61691678,79.63855912,70.2009945770777,7.30000019,0.0,213.16001109600018,10871.160565896009,426.32002219200035
900,2024-05-03 05:00:00+00:00,A,1,3,5,6,10.0,84,2.0,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,24.40303099,70.61691678,58.20710638602749,8.0,0.0,256.0,13056.0,512.0
901,2024-05-03 06:00:00+00:00,B,2,3,5,6,9.300000191,88,2.400000095,0.0,0.0,0.5,0.866025404,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,28.08606302,48.81327054,37.68091894918123,8.699999809,0.0,302.7599867064001,10899.359521430404,726.6239968575591
903,2024-05-03 07:00:00+00:00,A,3,3,5,6,9.300000191,86,2.799999952,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,25.84863421,24.40303099,54.165765769974016,8.699999809,0.0,302.7599867064001,15440.759322026406,847.727948245441
902,2024-05-03 07:00:00+00:00,B,3,3,5,6,9.300000191,86,2.799999952,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,28.9910535,28.08606302,37.674023917368395,8.699999809,0.0,302.7599867064001,10899.359521430404,847.727948245441
904,2024-05-03 08:00:00+00:00,A,4,3,5,6,8.5,86,2.799999952,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,24.54125358,25.84863421,50.196539738463954,9.5,0.0,361.0,18411.0,1010.7999826719999
906,2024-05-03 09:00:00+00:00,B,5,3,5,6,8.100000381,88,3.200000048,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,31.03919105,28.9910535,38.30324092993121,9.899999619,0.0,392.03996982480066,14113.438913692824,1254.5279222572808
905,2024-05-03 09:00:00+00:00,A,5,3,5,6,8.100000381,88,3.200000048,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,42.93095849,24.54125358,50.123258252296694,9.899999619,0.0,392.03996982480066,19994.038461064833,1254.5279222572808
907,2024-05-03 10:00:00+00:00,A,6,3,5,6,7.800000191,86,2.799999952,0.0,40.0,1.0,6.12e-17,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,66.3820302,42.93095849,54.00108455545454,10.199999809000001,0.0,416.15998441440024,21224.159205134412,1165.2479363846414
909,2024-05-03 12:00:00+00:00,B,8,3,5,6,7.400000095,86,3.200000048,0.0,96.0,0.866025404,-0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,54.55696314,31.03919105,45.58248338403151,10.599999905,0.0,449.4399919440001,16179.839709984004,1438.20799579392
908,2024-05-03 12:00:00+00:00,A,8,3,5,6,7.400000095,86,3.200000048,0.0,96.0,0.866025404,-0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,80.16150224,66.3820302,59.03734570240907,10.599999905,0.0,449.4399919440001,22921.439589144004,1438.20799579392
910,2024-05-03 13:00:00+00:00,A,9,3,5,6,8.100000381,84,2.400000095,0.0,210.0,0.707106781,-0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,81.02592419,80.16150224,59.311295273438205,9.899999619,0.0,392.03996982480066,19994.038461064833,940.8959648233188
911,2024-05-03 16:00:00+00:00,B,12,3,5,6,12.19999981,78,1.600000024,0.0,649.0,1.22e-16,-1.0,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,46.75914467,54.55696314,47.906436107201245,5.80000019,0.0,134.56000881600016,4844.160317376006,215.2960173350405
913,2024-05-03 18:00:00+00:00,B,14,3,5,6,16.29999924,70,1.600000024,0.0,794.0,-0.5,-0.866025404,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,44.19473987,46.75914467,48.3002238722249,1.7000007600000018,0.0,11.560010336002335,416.1603720960841,18.496016815043987
912,2024-05-03 18:00:00+00:00,A,14,3,5,6,16.29999924,70,1.600000024,0.0,794.0,-0.5,-0.866025404,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,50.25626625,81.02592419,59.58668462761158,1.7000007600000018,0.0,11.560010336002335,589.5605271361192,18.496016815043987
914,2024-05-03 20:00:00+00:00,B,16,3,5,6,19.29999924,58,2.400000095,0.0,627.0,-0.866025404,-0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,45.28825472,44.19473987,47.68777771580422,0.0,0.0,0.0,0.0,0.0
915,2024-05-03 20:00:00+00:00,A,16,3,5,6,19.29999924,58,2.400000095,0.0,627.0,-0.866025404,-0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,51,301,0,48.58915168,50.25626625,54.76543572935009,0.0,0.0,0.0,0.0,0.0
916,2024-05-03 22:00:00+00:00,B,18,3,5,6,19.29999924,58,2.0,0.0,147.0,-1.0,-1.84e-16,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,52.59798653,45.28825472,46.27559483500398,0.0,0.0,0.0,0.0,0.0
917,2024-05-04 00:00:00+00:00,B,20,3,5,6,17.0,63,2.0,0.0,0.0,-0.866025404,0.5,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,70.07759572,52.59798653,46.25427776204279,1.0,0.0,4.0,144.0,8.0
918,2024-05-04 01:00:00+00:00,B,21,3,5,6,15.89999962,66,2.0,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,-0.781831482,0.623489802,0,0,36,252,0,51.5485205,70.07759572,46.25055345697971,2.100000380000001,0.0,17.640006384000593,635.0402298240214,35.280012768001185
919,2024-05-04 05:00:00+00:00,A,1,4,5,7,11.89999962,74,3.599999905,0.0,0.0,0.258819045,0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,51,301,0,37.30832044,48.58915168,42.22976806609574,6.100000380000001,0.0,148.84001854400063,7590.840945744032,535.8240526186005
920,2024-05-04 07:00:00+00:00,A,3,4,5,7,10.39999962,80,3.200000048,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,-2.45e-16,1.0,1,0,51,301,0,33.13861169,37.30832044,43.29049400514559,7.600000380000001,0.0,231.04002310400062,11783.041178304033,739.3280850227231
921,2024-05-04 08:00:00+00:00,B,4,4,5,7,9.300000191,90,3.200000048,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,24.61339041,51.5485205,39.65441531504322,8.699999809,0.0,302.7599867064001,10899.359521430404,968.8319719929598
922,2024-05-04 09:00:00+00:00,B,5,4,5,7,8.899999619,93,3.200000048,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,20.48277854,24.61339041,38.70629260977828,9.100000381,0.0,331.2400277368005,11924.64099852482,1059.968104657283
923,2024-05-04 11:00:00+00:00,B,7,4,5,7,8.100000381,95,2.799999952,0.0,122.0,0.965925826,-0.258819045,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,40.03162683,20.48277854,40.18008917977043,9.899999619,0.0,392.03996982480066,14113.438913692824,1097.7118966915232
924,2024-05-04 12:00:00+00:00,B,8,4,5,7,8.5,95,2.799999952,0.0,157.0,0.866025404,-0.5,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,47.01015762,40.03162683,44.028274580900145,9.5,0.0,361.0,12996.0,1010.7999826719999
925,2024-05-04 14:00:00+00:00,B,10,4,5,7,8.5,95,3.200000048,0.0,349.0,0.5,-0.866025404,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,57.64615776,47.01015762,45.2028125461252,9.5,0.0,361.0,12996.0,1155.200017328
926,2024-05-04 15:00:00+00:00,A,11,4,5,7,8.899999619,98,3.200000048,0.0,486.0,0.258819045,-0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,51,301,0,77.56954208,33.13861169,52.62174722154837,9.100000381,0.0,331.2400277368005,16893.241414576827,1059.968104657283
927,2024-05-04 17:00:00+00:00,A,13,4,5,7,12.60000038,86,2.0,0.0,822.0,-0.258819045,-0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,51,301,0,96.00368264,77.56954208,56.519802925768005,5.399999619999999,0.0,116.63998358400053,5948.639162784028,233.27996716800106
928,2024-05-04 17:00:00+00:00,B,13,4,5,7,12.60000038,86,2.0,0.0,822.0,-0.258819045,-0.965925826,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,47.70981937,57.64615776,46.03749315217987,5.399999619999999,0.0,116.63998358400053,4199.039409024019,233.27996716800106
929,2024-05-04 19:00:00+00:00,B,15,4,5,7,15.89999962,79,3.200000048,0.0,750.0,-0.707106781,-0.707106781,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,45.80370936,47.70981937,47.33428799232955,2.100000380000001,0.0,17.640006384000593,635.0402298240214,56.44802127552221
930,2024-05-04 20:00:00+00:00,A,16,4,5,7,16.70000076,70,2.0,0.0,617.0,-0.866025404,-0.5,0.5,-0.866025404,-2.45e-16,1.0,1,0,52,306,0,72.4115872,96.00368264,59.20007708027909,1.2999992399999982,0.0,6.759992096002292,351.51958899211917,13.519984192004584
931,2024-05-04 21:00:00+00:00,B,17,4,5,7,16.70000076,71,2.799999952,0.0,427.0,-0.965925826,-0.258819045,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,57.96357181,45.80370936,49.590942638572635,1.2999992399999982,0.0,6.759992096002292,243.3597154560825,18.927977544326797
932,2024-05-05 00:00:00+00:00,B,20,4,5,7,15.89999962,79,1.600000024,0.0,5.0,-0.866025404,0.5,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,68.4642034,57.96357181,47.96602960479981,2.100000380000001,0.0,17.640006384000593,635.0402298240214,28.224010637761104
934,2024-05-05 01:00:00+00:00,A,21,4,5,7,15.60000038,77,1.200000048,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,-2.45e-16,1.0,1,0,52,306,0,54.22107451,72.4115872,61.890584183412635,2.399999619999999,0.0,23.03999270400056,1198.0796206080292,27.647992350720322
933,2024-05-05 01:00:00+00:00,B,21,4,5,7,15.60000038,77,1.200000048,0.0,0.0,-0.707106781,0.707106781,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,61.87369386,68.4642034,45.91415211981586,2.399999619999999,0.0,23.03999270400056,829.4397373440202,27.647992350720322
935,2024-05-05 02:00:00+00:00,B,22,4,5,7,15.60000038,77,1.200000048,0.0,0.0,-0.5,0.866025404,0.5,-0.866025404,-2.45e-16,1.0,1,0,36,252,0,49.27138279,61.87369386,43.13283313007595,2.399999619999999,0.0,23.03999270400056,829.4397373440202,27.647992350720322
936,2024-05-05 07:00:00+00:00,B,3,5,5,1,12.60000038,76,3.599999905,0.0,0.0,0.707106781,0.707106781,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,26.50349754,49.27138279,39.57199417666408,5.399999619999999,0.0,116.63998358400053,4199.039409024019,419.90392982160347
937,2024-05-05 08:00:00+00:00,A,4,5,5,1,12.19999981,78,3.599999905,0.0,0.0,0.866025404,0.5,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,22.8065168,54.22107451,54.52579516667057,5.80000019,0.0,134.56000881600016,6997.1204584320085,484.4160189543997
938,2024-05-05 09:00:00+00:00,B,5,5,5,1,11.5,78,4.0,0.0,0.0,0.965925826,0.258819045,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,25.41722648,26.50349754,40.33316678711897,6.5,0.0,169.0,6084.0,676.0
939,2024-05-05 10:00:00+00:00,A,6,5,5,1,11.10000038,78,4.0,0.0,29.0,1.0,6.12e-17,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,40.3360604,22.8065168,53.93801551920667,6.899999619999999,0.0,190.43997902400054,9902.878909248027,761.7599160960021
941,2024-05-05 14:00:00+00:00,A,10,5,5,1,10.0,93,6.0,0.0,199.0,0.5,-0.866025404,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,82.87908787,40.3360604,64.18158590033659,8.0,0.0,256.0,13312.0,1536.0
940,2024-05-05 14:00:00+00:00,B,10,5,5,1,10.0,93,6.0,0.0,199.0,0.5,-0.866025404,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,55.91240248,25.41722648,45.42104525867438,8.0,0.0,256.0,9216.0,1536.0
942,2024-05-05 16:00:00+00:00,B,12,5,5,1,10.39999962,95,5.599999905,0.0,254.0,1.22e-16,-1.0,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,52.10272188,55.91240248,47.024310535894365,7.600000380000001,0.0,231.04002310400062,8317.440831744023,1293.8241074336013
943,2024-05-05 16:00:00+00:00,A,12,5,5,1,10.39999962,95,5.599999905,0.0,254.0,1.22e-16,-1.0,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,76.51338866,82.87908787,66.70796346146936,7.600000380000001,0.0,231.04002310400062,12014.081201408033,1293.8241074336013
944,2024-05-05 17:00:00+00:00,B,13,5,5,1,10.39999962,98,5.199999809,0.0,200.0,-0.258819045,-0.965925826,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,66.43738125,52.10272188,49.0450817321547,7.600000380000001,0.0,231.04002310400062,8317.440831744023,1201.408076012159
945,2024-05-05 20:00:00+00:00,B,16,5,5,1,10.39999962,98,5.599999905,0.0,237.0,-0.866025404,-0.5,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,66.38267123,66.43738125,50.16788771713229,7.600000380000001,0.0,231.04002310400062,8317.440831744023,1293.8241074336013
946,2024-05-05 22:00:00+00:00,A,18,5,5,1,10.69999981,98,4.400000095,0.0,124.0,-1.0,-1.84e-16,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,112.7613351,76.51338866,60.73210363209332,7.30000019,0.0,213.16001109600018,11084.32057699201,937.9040690726018
947,2024-05-05 22:00:00+00:00,B,18,5,5,1,10.69999981,98,4.400000095,0.0,124.0,-1.0,-1.84e-16,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,77.2259378,66.38267123,52.174630530601455,7.30000019,0.0,213.16001109600018,7673.760399456007,937.9040690726018
948,2024-05-05 23:00:00+00:00,A,19,5,5,1,10.69999981,98,4.0,0.0,107.0,-0.965925826,0.258819045,0.5,-0.866025404,0.781831482,0.623489802,1,0,52,306,0,82.28361075,112.7613351,58.77132658157135,7.30000019,0.0,213.16001109600018,11084.32057699201,852.6400443840007
949,2024-05-06 00:00:00+00:00,B,20,5,5,1,10.69999981,98,4.0,0.0,9.0,-0.866025404,0.5,0.5,-0.866025404,0.781831482,0.623489802,1,0,36,252,0,79.19792295,77.2259378,54.27659539753359,7.30000019,0.0,213.16001109600018,7673.760399456007,852.6400443840007
950,2024-05-06 13:00:00+00:00,B,9,6,5,2,13.30000019,95,2.0,0.0,169.0,0.707106781,-0.707106781,0.5,-0.866025404,0.974927912,-0.222520934,0,0,36,252,0,41.01858832,79.19792295,44.7217355582431,4.69999981,0.0,88.35999285600013,3180.959742816005,176.71998571200027
951,2024-05-06 14:00:00+00:00,B,10,6,5,2,14.39999962,89,2.400000095,0.0,283.0,0.5,-0.866025404,0.5,-0.866025404,0.974927912,-0.222520934,0,0,36,252,0,38.89768973,41.01858832,44.88540058689873,3.600000380000001,0.0,51.8400109440006,1866.2403939840217,124.41603119040249
952,2024-05-06 16:00:00+00:00,B,12,6,5,2,15.60000038,81,3.599999905,0.0,486.0,1.22e-16,-1.0,0.5,-0.866025404,0.974927912,-0.222520934,0,0,36,252,0,41.42269649,38.89768973,47.717548039877244,2.399999619999999,0.0,23.03999270400056,829.4397373440202,82.94397154560271
953,2024-05-06 19:00:00+00:00,B,15,6,5,2,21.10000038,60,5.199999809,0.0,760.0,-0.707106781,-0.707106781,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,31.04994513,41.42269649,52.437899332606804,0.0,0.0,0.0,0.0,0.0
954,2024-05-06 20:00:00+00:00,B,16,6,5,2,21.10000038,53,4.800000191,0.0,634.0,-0.866025404,-0.5,0.5,-0.866025404,0.974927912,-0.222520934,0,0,37,255,0,38.47027571,31.04994513,56.65685212738481,0.0,0.0,0.0,0.0,0.0
955,2024-05-06 21:00:00+00:00,A,17,6,5,2,21.5,49,4.0,0.0,474.0,-0.965925826,-0.258819045,0.5,-0.866025404,0.974927912,-0.222520934,0,0,52,306,0,53.90732506,82.28361075,68.94764281876343,0.0,0.0,0.0,0.0,0.0
956,2024-05-06 22:00:00+00:00,A,18,6,5,2,20.70000076,50,4.0,0.0,298.0,-1.0,-1.84e-16,0.5,-0.866025404,0.974927912,-0.222520934,0,0,52,306,0,87.46777908,53.90732506,71.67967543476513,0.0,0.0,0.0,0.0,0.0
957,2024-05-06 23:00:00+00:00,A,19,6,5,2,20.39999962,43,4.400000095,0.0,130.0,-0.965925826,0.258819045,0.5,-0.866025404,0.974927912,-0.222520934,0,0,52,306,0,79.6901715,87.46777908,75.44899417377684,0.0,0.0,0.0,0.0,0.0
